,dt,LandAverageTemperature,difference_with_meadian
1826,1902-03-01,4.883,-3.8545000000000007
1827,1902-04-01,7.955999999999999,-0.7815000000000021
1828,1902-05-01,10.892999999999999,2.155499999999998
1829,1902-06-01,13.214,4.4765
1830,1902-07-01,14.231,5.493499999999999
1831,1902-08-01,13.599,4.8614999999999995
1832,1902-09-01,11.799,3.0614999999999988
1833,1902-10-01,8.801,0.06349999999999945
1834,1902-11-01,5.274,-3.4635000000000007
1835,1902-12-01,2.713,-6.024500000000001
1836,1903-01-01,2.5140000000000002,-6.2235000000000005
1837,1903-02-01,3.555,-5.182500000000001
1838,1903-03-01,4.93,-3.807500000000001
1839,1903-04-01,7.831999999999999,-0.9055000000000017
1840,1903-05-01,10.794,2.0564999999999998
1841,1903-06-01,12.886,4.1484999999999985
1842,1903-07-01,13.992,5.2545
1843,1903-08-01,13.412,4.6745
1844,1903-09-01,11.501,2.7634999999999987
1845,1903-10-01,8.812000000000003,0.07450000000000223
1846,1903-11-01,5.516,-3.2215000000000007
1847,1903-12-01,2.898,-5.839500000000001
1848,1904-01-01,1.6369999999999998,-7.100500000000001
1849,1904-02-01,2.297,-6.4405
1850,1904-03-01,4.506,-4.2315000000000005
1851,1904-04-01,7.6839999999999975,-1.0535000000000032
1852,1904-05-01,10.84,2.102499999999999
1853,1904-06-01,13.014,4.276499999999999
1854,1904-07-01,13.836,5.0985
1855,1904-08-01,13.459,4.721499999999999
1856,1904-09-01,11.380999999999998,2.6434999999999977
1857,1904-10-01,8.833,0.09549999999999947
1858,1904-11-01,6.23,-2.5075000000000003
1859,1904-12-01,3.3739999999999997,-5.363500000000001
1860,1905-01-01,2.254,-6.483500000000001
1861,1905-02-01,1.9269999999999998,-6.810500000000001
1862,1905-03-01,4.635,-4.102500000000001
1863,1905-04-01,7.754999999999999,-0.9825000000000017
1864,1905-05-01,10.982,2.2444999999999986
1865,1905-06-01,13.112,4.374499999999999
1866,1905-07-01,14.077,5.339499999999999
1867,1905-08-01,13.578,4.840499999999999
1868,1905-09-01,11.803999999999998,3.066499999999998
1869,1905-10-01,9.041,0.30349999999999966
1870,1905-11-01,6.183,-2.554500000000001
1871,1905-12-01,3.354,-5.383500000000001
1872,1906-01-01,2.068,-6.669500000000001
1873,1906-02-01,2.301,-6.4365000000000006
1874,1906-03-01,4.8660000000000005,-3.8715
1875,1906-04-01,8.626,-0.11150000000000126
1876,1906-05-01,11.239999999999998,2.5024999999999977
1877,1906-06-01,13.334,4.596499999999999
1878,1906-07-01,14.122,5.384499999999999
1879,1906-08-01,13.691,4.9535
1880,1906-09-01,11.771999999999998,3.0344999999999978
1881,1906-10-01,9.267,0.5294999999999987
1882,1906-11-01,5.501,-3.2365000000000004
1883,1906-12-01,3.761,-4.976500000000001
1884,1907-01-01,1.798,-6.939500000000001
1885,1907-02-01,2.117,-6.620500000000001
1886,1907-03-01,4.575,-4.1625000000000005
1887,1907-04-01,7.579,-1.158500000000001
1888,1907-05-01,10.375,1.6374999999999993
1889,1907-06-01,12.729,3.9914999999999985
1890,1907-07-01,13.769,5.031499999999999
1891,1907-08-01,13.362,4.624499999999999
1892,1907-09-01,11.665,2.9274999999999984
1893,1907-10-01,9.234,0.4964999999999993
1894,1907-11-01,5.207000000000002,-3.530499999999999
1895,1907-12-01,2.9560000000000004,-5.7815
1896,1908-01-01,2.3040000000000003,-6.4335
1897,1908-02-01,2.769,-5.968500000000001
1898,1908-03-01,4.136,-4.601500000000001
1899,1908-04-01,7.831999999999999,-0.9055000000000017
1900,1908-05-01,11.140999999999998,2.4034999999999975
1901,1908-06-01,13.293,4.5554999999999986
1902,1908-07-01,14.197000000000001,5.4595
1903,1908-08-01,13.376,4.638499999999999
1904,1908-09-01,11.977,3.2394999999999996
1905,1908-10-01,8.865,0.1274999999999995
1906,1908-11-01,5.272,-3.4655000000000005
1907,1908-12-01,3.071,-5.666500000000001
1908,1909-01-01,1.395,-7.342500000000001
1909,1909-02-01,2.7060000000000004,-6.0315
1910,1909-03-01,4.589,-4.1485
1911,1909-04-01,7.534,-1.203500000000001
1912,1909-05-01,10.610999999999999,1.8734999999999982
1913,1909-06-01,12.962,4.224499999999999
1914,1909-07-01,14.06,5.3225
1915,1909-08-01,13.752,5.0145
1916,1909-09-01,11.879,3.141499999999999
1917,1909-10-01,9.192,0.45449999999999946
1918,1909-11-01,6.2360000000000015,-2.501499999999999
1919,1909-12-01,3.2230000000000003,-5.5145
1920,1910-01-01,2.333,-6.4045000000000005
1921,1910-02-01,2.779,-5.958500000000001
1922,1910-03-01,4.606,-4.131500000000001
1923,1910-04-01,8.104999999999999,-0.6325000000000021
1924,1910-05-01,11.005,2.2675
1925,1910-06-01,13.151,4.413499999999999
1926,1910-07-01,14.279000000000002,5.541500000000001
1927,1910-08-01,13.677,4.939499999999999
1928,1910-09-01,11.732999999999999,2.995499999999998
1929,1910-10-01,9.006,0.2684999999999995
1930,1910-11-01,5.318,-3.419500000000001
1931,1910-12-01,2.684,-6.0535000000000005
1932,1911-01-01,1.66,-7.077500000000001
1933,1911-02-01,2.4530000000000003,-6.2845
1934,1911-03-01,4.347,-4.3905
1935,1911-04-01,7.9899999999999975,-0.7475000000000032
1936,1911-05-01,10.829,2.0915
1937,1911-06-01,13.009,4.2715
1938,1911-07-01,14.082,5.3445
1939,1911-08-01,13.499,4.7615
1940,1911-09-01,11.638,2.900499999999999
1941,1911-10-01,9.263,0.5254999999999992
1942,1911-11-01,5.964,-2.7735000000000003
1943,1911-12-01,3.39,-5.3475
1944,1912-01-01,2.402,-6.335500000000001
1945,1912-02-01,3.354,-5.383500000000001
1946,1912-03-01,4.356,-4.381500000000001
1947,1912-04-01,8.229,-0.5085000000000015
1948,1912-05-01,11.254,2.516499999999999
1949,1912-06-01,13.435,4.6975
1950,1912-07-01,13.723,4.9855
1951,1912-08-01,13.053,4.3155
1952,1912-09-01,11.222,2.484499999999999
1953,1912-10-01,8.366999999999999,-0.3705000000000016
1954,1912-11-01,5.521,-3.216500000000001
1955,1912-12-01,3.069,-5.668500000000001
1956,1913-01-01,2.083,-6.6545000000000005
1957,1913-02-01,2.376,-6.361500000000001
1958,1913-03-01,4.517,-4.2205
1959,1913-04-01,8.023,-0.714500000000001
1960,1913-05-01,10.745,2.0074999999999985
1961,1913-06-01,13.005,4.2675
1962,1913-07-01,14.137,5.3995
1963,1913-08-01,13.724,4.9864999999999995
1964,1913-09-01,11.759,3.0214999999999996
1965,1913-10-01,9.077,0.33949999999999925
1966,1913-11-01,6.024,-2.7135000000000007
1967,1913-12-01,4.103,-4.634500000000001
1968,1914-01-01,3.3760000000000003,-5.3615
1969,1914-02-01,3.2,-5.5375000000000005
1970,1914-03-01,4.942,-3.7955000000000005
1971,1914-04-01,8.097999999999999,-0.6395000000000017
1972,1914-05-01,11.284999999999998,2.5474999999999977
1973,1914-06-01,13.495999999999999,4.758499999999998
1974,1914-07-01,14.298,5.560499999999999
1975,1914-08-01,13.73,4.9925
1976,1914-09-01,11.915,3.1774999999999984
1977,1914-10-01,9.387,0.6494999999999997
1978,1914-11-01,5.759,-2.9785000000000004
1979,1914-12-01,3.6,-5.137500000000001
1980,1915-01-01,2.299,-6.438500000000001
1981,1915-02-01,3.265,-5.4725
1982,1915-03-01,5.143,-3.594500000000001
1983,1915-04-01,8.705,-0.03250000000000064
1984,1915-05-01,11.493,2.7554999999999996
1985,1915-06-01,13.3,4.5625
1986,1915-07-01,14.443,5.705499999999999
1987,1915-08-01,13.77,5.032499999999999
1988,1915-09-01,11.867,3.1295
1989,1915-10-01,8.984,0.24649999999999928
1990,1915-11-01,6.216,-2.5215000000000005
1991,1915-12-01,3.633,-5.104500000000001
1992,1916-01-01,2.616,-6.121500000000001
1993,1916-02-01,2.957,-5.780500000000001
1994,1916-03-01,4.846,-3.8915000000000006
1995,1916-04-01,8.046999999999999,-0.6905000000000019
1996,1916-05-01,10.972,2.234499999999999
1997,1916-06-01,12.942,4.2044999999999995
1998,1916-07-01,14.052,5.314499999999999
1999,1916-08-01,13.58,4.842499999999999
2000,1916-09-01,11.725999999999999,2.9884999999999984
2001,1916-10-01,9.052999999999999,0.31549999999999834
2002,1916-11-01,5.596,-3.1415000000000006
2003,1916-12-01,2.316,-6.421500000000001
2004,1917-01-01,2.133,-6.604500000000001
2005,1917-02-01,2.36,-6.377500000000001
2006,1917-03-01,4.488,-4.2495
2007,1917-04-01,7.854999999999999,-0.8825000000000021
2008,1917-05-01,10.443,1.705499999999999
2009,1917-06-01,12.915,4.177499999999998
2010,1917-07-01,14.259,5.5215
2011,1917-08-01,13.470999999999998,4.733499999999998
2012,1917-09-01,11.745,3.0074999999999985
2013,1917-10-01,8.544,-0.19350000000000023
2014,1917-11-01,5.82,-2.9175000000000004
2015,1917-12-01,2.247,-6.490500000000001
2016,1918-01-01,1.9340000000000002,-6.8035000000000005
2017,1918-02-01,2.455,-6.282500000000001
2018,1918-03-01,4.811,-3.9265000000000008
2019,1918-04-01,7.643999999999999,-1.0935000000000015
2020,1918-05-01,10.54,1.8024999999999984
2021,1918-06-01,12.908,4.170499999999999
2022,1918-07-01,14.002,5.2645
2023,1918-08-01,13.431,4.6934999999999985
2024,1918-09-01,11.880999999999998,3.1434999999999977
2025,1918-10-01,9.433,0.6954999999999991
2026,1918-11-01,5.683,-3.054500000000001
2027,1918-12-01,2.8480000000000003,-5.8895
2028,1919-01-01,2.184,-6.5535000000000005
2029,1919-02-01,2.852,-5.8855
2030,1919-03-01,4.743,-3.9945000000000004
2031,1919-04-01,8.487,-0.2505000000000006
2032,1919-05-01,10.969,2.2314999999999987
2033,1919-06-01,13.228,4.490499999999999
2034,1919-07-01,14.274000000000001,5.5365
2035,1919-08-01,13.786,5.048499999999999
2036,1919-09-01,11.989999999999998,3.2524999999999977
2037,1919-10-01,9.361,0.6234999999999999
2038,1919-11-01,5.489,-3.248500000000001
2039,1919-12-01,3.2239999999999998,-5.5135000000000005
2040,1920-01-01,2.841,-5.8965000000000005
2041,1920-02-01,2.755,-5.982500000000001
2042,1920-03-01,5.227,-3.5105000000000004
2043,1920-04-01,8.293,-0.44450000000000145
2044,1920-05-01,11.130999999999998,2.3934999999999977
2045,1920-06-01,13.105,4.3675
2046,1920-07-01,14.245,5.5074999999999985
2047,1920-08-01,13.698,4.9605
2048,1920-09-01,11.794,3.0564999999999998
2049,1920-10-01,9.021,0.2835000000000001
2050,1920-11-01,5.566,-3.171500000000001
2051,1920-12-01,2.629,-6.108500000000001
2052,1921-01-01,2.98,-5.7575
2053,1921-02-01,3.125,-5.612500000000001
2054,1921-03-01,5.081,-3.6565000000000003
2055,1921-04-01,8.324,-0.41350000000000087
2056,1921-05-01,11.245,2.5074999999999985
2057,1921-06-01,13.44,4.702499999999999
2058,1921-07-01,14.436,5.698499999999999
2059,1921-08-01,13.561,4.823499999999999
2060,1921-09-01,11.869000000000002,3.131500000000001
2061,1921-10-01,9.264,0.5264999999999986
2062,1921-11-01,5.864,-2.873500000000001
2063,1921-12-01,3.663,-5.0745000000000005
2064,1922-01-01,2.15,-6.5875
2065,1922-02-01,2.376,-6.361500000000001
2066,1922-03-01,5.1560000000000015,-3.5814999999999992
2067,1922-04-01,8.379999999999999,-0.3575000000000017
2068,1922-05-01,11.097,2.359499999999999
2069,1922-06-01,13.331,4.593499999999999
2070,1922-07-01,14.278,5.5405
2071,1922-08-01,13.584,4.846499999999999
2072,1922-09-01,11.775,3.0374999999999996
2073,1922-10-01,9.056,0.31849999999999845
2074,1922-11-01,6.046,-2.6915000000000004
2075,1922-12-01,3.667,-5.070500000000001
2076,1923-01-01,2.487,-6.250500000000001
2077,1923-02-01,2.563,-6.1745
2078,1923-03-01,4.8660000000000005,-3.8715
2079,1923-04-01,7.749,-0.988500000000001
2080,1923-05-01,10.848999999999998,2.1114999999999977
2081,1923-06-01,13.296,4.558499999999999
2082,1923-07-01,13.984000000000002,5.246500000000001
2083,1923-08-01,13.611,4.8735
2084,1923-09-01,11.883,3.1454999999999984
2085,1923-10-01,9.52,0.7824999999999989
2086,1923-11-01,6.377999999999999,-2.3595000000000015
2087,1923-12-01,3.88,-4.857500000000001
2088,1924-01-01,2.339,-6.3985
2089,1924-02-01,2.888,-5.849500000000001
2090,1924-03-01,5.352,-3.3855000000000004
2091,1924-04-01,7.97,-0.767500000000001
2092,1924-05-01,11.187999999999999,2.450499999999998
2093,1924-06-01,13.342,4.6045
2094,1924-07-01,14.304,5.5665
2095,1924-08-01,13.654000000000002,4.916500000000001
2096,1924-09-01,11.957,3.2195
2097,1924-10-01,9.203,0.4654999999999987
2098,1924-11-01,6.4,-2.3375000000000004
2099,1924-12-01,3.485,-5.252500000000001
2100,1925-01-01,2.2680000000000002,-6.4695
2101,1925-02-01,2.701,-6.0365
2102,1925-03-01,5.126,-3.6115000000000004
2103,1925-04-01,8.442,-0.29550000000000054
2104,1925-05-01,11.039,2.301499999999999
2105,1925-06-01,13.089,4.3515
2106,1925-07-01,14.066,5.3285
2107,1925-08-01,13.769,5.031499999999999
2108,1925-09-01,11.979,3.2414999999999985
2109,1925-10-01,9.196,0.458499999999999
2110,1925-11-01,6.34,-2.397500000000001
2111,1925-12-01,4.398,-4.339500000000001
2112,1926-01-01,3.4530000000000003,-5.2845
2113,1926-02-01,3.717,-5.0205
2114,1926-03-01,5.831,-2.9065000000000003
2115,1926-04-01,8.193,-0.5445000000000011
2116,1926-05-01,10.931,2.1934999999999985
2117,1926-06-01,13.285,4.547499999999999
2118,1926-07-01,14.168,5.4304999999999986
2119,1926-08-01,13.877,5.1395
2120,1926-09-01,12.075,3.3374999999999986
2121,1926-10-01,9.55,0.8125
2122,1926-11-01,6.3,-2.437500000000001
2123,1926-12-01,3.366,-5.371500000000001
2124,1927-01-01,2.372,-6.365500000000001
2125,1927-02-01,3.039,-5.698500000000001
2126,1927-03-01,4.668,-4.069500000000001
2127,1927-04-01,8.035,-0.7025000000000006
2128,1927-05-01,11.104,2.3664999999999985
2129,1927-06-01,13.271999999999998,4.534499999999998
2130,1927-07-01,14.323,5.5855
2131,1927-08-01,13.698,4.9605
2132,1927-09-01,12.254,3.516499999999999
2133,1927-10-01,9.887,1.1494999999999997
2134,1927-11-01,6.346,-2.3915000000000006
2135,1927-12-01,3.267,-5.470500000000001
2136,1928-01-01,3.0460000000000003,-5.6915000000000004
2137,1928-02-01,3.333,-5.4045000000000005
2138,1928-03-01,4.959,-3.778500000000001
2139,1928-04-01,8.244,-0.49350000000000094
2140,1928-05-01,11.169,2.4314999999999998
2141,1928-06-01,13.113,4.375499999999999
2142,1928-07-01,14.31,5.5725
2143,1928-08-01,13.687,4.949499999999999
2144,1928-09-01,12.03,3.2924999999999986
2145,1928-10-01,9.486,0.7484999999999999
2146,1928-11-01,6.336,-2.4015000000000004
2147,1928-12-01,3.873,-4.8645000000000005
2148,1929-01-01,2.0540000000000003,-6.6835
2149,1929-02-01,2.1719999999999997,-6.565500000000001
2150,1929-03-01,5.099,-3.6385000000000005
2151,1929-04-01,8.094,-0.6435000000000013
2152,1929-05-01,10.915,2.1774999999999984
2153,1929-06-01,12.927999999999999,4.190499999999998
2154,1929-07-01,13.957,5.2195
2155,1929-08-01,13.68,4.942499999999999
2156,1929-09-01,11.807,3.0694999999999997
2157,1929-10-01,9.46,0.7225000000000001
2158,1929-11-01,6.1720000000000015,-2.5654999999999992
2159,1929-12-01,2.571,-6.166500000000001
2160,1930-01-01,2.401,-6.336500000000001
2161,1930-02-01,3.152,-5.585500000000001
2162,1930-03-01,5.483,-3.254500000000001
2163,1930-04-01,8.181999999999999,-0.5555000000000021
2164,1930-05-01,11.105,2.3674999999999997
2165,1930-06-01,13.347,4.609499999999999
2166,1930-07-01,14.465,5.727499999999999
2167,1930-08-01,13.927999999999999,5.190499999999998
2168,1930-09-01,11.874,3.1365
2169,1930-10-01,9.261,0.5234999999999985
2170,1930-11-01,6.574,-2.163500000000001
2171,1930-12-01,3.831,-4.906500000000001
2172,1931-01-01,2.761,-5.976500000000001
2173,1931-02-01,2.708,-6.0295000000000005
2174,1931-03-01,5.22,-3.517500000000001
2175,1931-04-01,8.163,-0.5745000000000005
2176,1931-05-01,11.02,2.282499999999999
2177,1931-06-01,13.573,4.8355
2178,1931-07-01,14.576,5.8385
2179,1931-08-01,14.12,5.3824999999999985
2180,1931-09-01,12.283,3.5454999999999988
2181,1931-10-01,9.937,1.1994999999999987
2182,1931-11-01,6.2429999999999986,-2.494500000000002
2183,1931-12-01,4.027,-4.710500000000001
2184,1932-01-01,3.604,-5.133500000000001
2185,1932-02-01,2.989,-5.748500000000001
2186,1932-03-01,4.94,-3.7975000000000003
2187,1932-04-01,8.769,0.03149999999999942
2188,1932-05-01,11.239,2.5015
2189,1932-06-01,13.383,4.645499999999998
2190,1932-07-01,14.372,5.634499999999999
2191,1932-08-01,13.74,5.0024999999999995
2192,1932-09-01,12.31,3.5725
2193,1932-10-01,9.682,0.9444999999999997
2194,1932-11-01,5.908,-2.8295000000000003
2195,1932-12-01,3.5269999999999997,-5.2105000000000015
2196,1933-01-01,2.169,-6.5685
2197,1933-02-01,2.657,-6.080500000000001
2198,1933-03-01,4.869,-3.868500000000001
2199,1933-04-01,8.125,-0.6125000000000007
2200,1933-05-01,11.047,2.3095
2201,1933-06-01,13.11,4.372499999999999
2202,1933-07-01,14.236,5.4985
2203,1933-08-01,13.76,5.022499999999999
2204,1933-09-01,11.854,3.1164999999999985
2205,1933-10-01,9.238,0.5004999999999988
2206,1933-11-01,5.89,-2.847500000000001
2207,1933-12-01,3.104,-5.633500000000001
2208,1934-01-01,2.476,-6.261500000000001
2209,1934-02-01,3.699,-5.038500000000001
2210,1934-03-01,4.8180000000000005,-3.9195
2211,1934-04-01,8.016,-0.7215000000000007
2212,1934-05-01,11.478,2.740499999999999
2213,1934-06-01,13.402,4.6644999999999985
2214,1934-07-01,14.343,5.605499999999999
2215,1934-08-01,13.778,5.0405
2216,1934-09-01,11.727,2.9894999999999996
2217,1934-10-01,9.421,0.6834999999999987
2218,1934-11-01,6.397,-2.3405000000000005
2219,1934-12-01,3.985,-4.752500000000001
2220,1935-01-01,2.1750000000000003,-6.5625
2221,1935-02-01,4.125,-4.612500000000001
2222,1935-03-01,5.399,-3.3385000000000007
2223,1935-04-01,7.770999999999999,-0.9665000000000017
2224,1935-05-01,10.905999999999999,2.168499999999998
2225,1935-06-01,13.325999999999999,4.588499999999998
2226,1935-07-01,14.331,5.593499999999999
2227,1935-08-01,13.775,5.0375
2228,1935-09-01,11.999,3.2615
2229,1935-10-01,9.516,0.7784999999999993
2230,1935-11-01,5.443,-3.294500000000001
2231,1935-12-01,3.423,-5.314500000000001
2232,1936-01-01,2.249,-6.4885
2233,1936-02-01,2.506,-6.2315000000000005
2234,1936-03-01,5.0310000000000015,-3.7064999999999992
2235,1936-04-01,8.126999999999999,-0.6105000000000018
2236,1936-05-01,11.251,2.5134999999999987
2237,1936-06-01,13.363,4.625499999999999
2238,1936-07-01,14.629,5.891499999999999
2239,1936-08-01,13.86,5.122499999999999
2240,1936-09-01,12.020999999999999,3.2834999999999983
2241,1936-10-01,9.457,0.7195
2242,1936-11-01,6.2330000000000005,-2.5045
2243,1936-12-01,3.921,-4.816500000000001
2244,1937-01-01,2.4530000000000003,-6.2845
2245,1937-02-01,3.553,-5.184500000000001
2246,1937-03-01,4.851,-3.8865000000000007
2247,1937-04-01,8.139999999999999,-0.5975000000000019
2248,1937-05-01,11.422,2.6845
2249,1937-06-01,13.603,4.865499999999999
2250,1937-07-01,14.375,5.637499999999999
2251,1937-08-01,14.007,5.269499999999999
2252,1937-09-01,12.412999999999998,3.6754999999999978
2253,1937-10-01,9.729,0.9914999999999985
2254,1937-11-01,6.356,-2.381500000000001
2255,1937-12-01,3.478,-5.259500000000001
2256,1938-01-01,2.91,-5.827500000000001
2257,1938-02-01,3.417,-5.320500000000001
2258,1938-03-01,5.651,-3.086500000000001
2259,1938-04-01,8.913,0.17549999999999955
2260,1938-05-01,11.456,2.718499999999999
2261,1938-06-01,13.321,4.583499999999999
2262,1938-07-01,14.482,5.744499999999999
2263,1938-08-01,13.963,5.2254999999999985
2264,1938-09-01,12.427,3.689499999999999
2265,1938-10-01,9.783999999999999,1.0464999999999982
2266,1938-11-01,6.53,-2.2075000000000005
2267,1938-12-01,3.51,-5.227500000000001
2268,1939-01-01,2.932,-5.8055
2269,1939-02-01,3.2319999999999998,-5.505500000000001
2270,1939-03-01,4.926,-3.8115000000000006
2271,1939-04-01,8.328,-0.4095000000000013
2272,1939-05-01,11.524,2.7864999999999984
2273,1939-06-01,13.530999999999999,4.793499999999998
2274,1939-07-01,14.395,5.657499999999999
2275,1939-08-01,13.932,5.1945
2276,1939-09-01,11.957999999999998,3.2204999999999977
2277,1939-10-01,9.218,0.48049999999999926
2278,1939-11-01,6.189,-2.5485000000000007
2279,1939-12-01,4.959,-3.778500000000001
2280,1940-01-01,2.335,-6.402500000000001
2281,1940-02-01,3.423,-5.314500000000001
2282,1940-03-01,5.424,-3.3135000000000003
2283,1940-04-01,8.756,0.018499999999999517
2284,1940-05-01,11.338,2.6004999999999985
2285,1940-06-01,13.583,4.8454999999999995
2286,1940-07-01,14.571,5.833499999999999
2287,1940-08-01,13.811,5.073499999999999
2288,1940-09-01,12.267999999999999,3.530499999999998
2289,1940-10-01,9.457,0.7195
2290,1940-11-01,6.0760000000000005,-2.6615
2291,1940-12-01,4.134,-4.6035
2292,1941-01-01,2.7350000000000003,-6.0025
2293,1941-02-01,3.67,-5.067500000000001
2294,1941-03-01,5.212999999999999,-3.5245000000000015
2295,1941-04-01,8.575,-0.16250000000000142
2296,1941-05-01,11.493,2.7554999999999996
2297,1941-06-01,13.63,4.8925
2298,1941-07-01,14.694,5.9565
2299,1941-08-01,14.028,5.2905
2300,1941-09-01,11.815999999999999,3.0784999999999982
2301,1941-10-01,9.71,0.9725000000000001
2302,1941-11-01,5.9529999999999985,-2.784500000000002
2303,1941-12-01,3.707,-5.030500000000001
2304,1942-01-01,3.103,-5.634500000000001
2305,1942-02-01,2.857,-5.8805000000000005
2306,1942-03-01,5.308,-3.429500000000001
2307,1942-04-01,8.415999999999999,-0.3215000000000021
2308,1942-05-01,11.338,2.6004999999999985
2309,1942-06-01,13.578,4.840499999999999
2310,1942-07-01,14.242,5.5045
2311,1942-08-01,13.786,5.048499999999999
2312,1942-09-01,12.145999999999999,3.4084999999999983
2313,1942-10-01,9.627,0.8895
2314,1942-11-01,6.3950000000000005,-2.3425000000000002
2315,1942-12-01,3.945,-4.7925
2316,1943-01-01,2.396,-6.341500000000001
2317,1943-02-01,3.513,-5.224500000000001
2318,1943-03-01,5.138,-3.599500000000001
2319,1943-04-01,8.638,-0.09950000000000081
2320,1943-05-01,11.485,2.7474999999999987
2321,1943-06-01,13.161,4.423499999999999
2322,1943-07-01,14.46,5.7225
2323,1943-08-01,13.774,5.036499999999998
2324,1943-09-01,12.095999999999998,3.3584999999999976
2325,1943-10-01,9.907,1.1694999999999993
2326,1943-11-01,6.26,-2.477500000000001
2327,1943-12-01,4.2330000000000005,-4.5045
2328,1944-01-01,3.504,-5.233500000000001
2329,1944-02-01,3.591,-5.1465000000000005
2330,1944-03-01,5.5310000000000015,-3.2064999999999992
2331,1944-04-01,8.434,-0.30350000000000144
2332,1944-05-01,11.334,2.596499999999999
2333,1944-06-01,13.478,4.740499999999999
2334,1944-07-01,14.468,5.730499999999999
2335,1944-08-01,14.017,5.279499999999999
2336,1944-09-01,12.45,3.7124999999999986
2337,1944-10-01,9.808,1.0704999999999991
2338,1944-11-01,6.091,-2.6465000000000005
2339,1944-12-01,3.4339999999999997,-5.303500000000001
2340,1945-01-01,2.525,-6.2125
2341,1945-02-01,2.6460000000000004,-6.0915
2342,1945-03-01,5.184,-3.5535000000000005
2343,1945-04-01,8.681000000000001,-0.05649999999999977
2344,1945-05-01,11.097,2.359499999999999
2345,1945-06-01,13.328,4.590499999999999
2346,1945-07-01,14.213,5.4754999999999985
2347,1945-08-01,14.313,5.5755
2348,1945-09-01,12.225,3.487499999999999
2349,1945-10-01,9.575,0.8374999999999986
2350,1945-11-01,6.073,-2.6645000000000003
2351,1945-12-01,3.158,-5.579500000000001
2352,1946-01-01,2.979,-5.758500000000001
2353,1946-02-01,3.4610000000000003,-5.2765
2354,1946-03-01,5.2360000000000015,-3.501499999999999
2355,1946-04-01,8.837,0.09949999999999903
2356,1946-05-01,11.355,2.6174999999999997
2357,1946-06-01,13.298,4.560499999999999
2358,1946-07-01,14.409,5.6715
2359,1946-08-01,13.834,5.096499999999999
2360,1946-09-01,12.064,3.3264999999999993
2361,1946-10-01,9.281,0.5434999999999999
2362,1946-11-01,6.235,-2.5025000000000004
2363,1946-12-01,3.134,-5.6035
2364,1947-01-01,2.597,-6.140500000000001
2365,1947-02-01,3.277,-5.460500000000001
2366,1947-03-01,5.801,-2.9365000000000006
2367,1947-04-01,8.686,-0.05150000000000077
2368,1947-05-01,11.329,2.5915
2369,1947-06-01,13.459,4.721499999999999
2370,1947-07-01,14.349,5.6114999999999995
2371,1947-08-01,13.827,5.089499999999999
2372,1947-09-01,12.165999999999999,3.428499999999998
2373,1947-10-01,10.011,1.2734999999999985
2374,1947-11-01,6.407,-2.3305000000000007
2375,1947-12-01,3.656,-5.0815
2376,1948-01-01,3.366,-5.371500000000001
2377,1948-02-01,3.22,-5.5175
2378,1948-03-01,4.9190000000000005,-3.8185000000000002
2379,1948-04-01,8.498999999999999,-0.23850000000000193
2380,1948-05-01,11.537,2.7995
2381,1948-06-01,13.664,4.926499999999999
2382,1948-07-01,14.445,5.7075
2383,1948-08-01,13.896,5.1585
2384,1948-09-01,12.155,3.4174999999999986
2385,1948-10-01,9.584,0.8464999999999989
2386,1948-11-01,6.1850000000000005,-2.5525
2387,1948-12-01,3.491,-5.246500000000001
2388,1949-01-01,3.2190000000000003,-5.5185
2389,1949-02-01,2.759,-5.9785
2390,1949-03-01,5.077,-3.6605000000000008
2391,1949-04-01,8.344,-0.3935000000000013
2392,1949-05-01,11.309,2.5714999999999986
2393,1949-06-01,13.222999999999999,4.485499999999998
2394,1949-07-01,14.199000000000002,5.461500000000001
2395,1949-08-01,13.826,5.0885
2396,1949-09-01,11.957,3.2195
2397,1949-10-01,9.531,0.7934999999999999
2398,1949-11-01,6.148,-2.589500000000001
2399,1949-12-01,3.449,-5.288500000000001
2400,1950-01-01,2.008,-6.729500000000001
2401,1950-02-01,2.721,-6.016500000000001
2402,1950-03-01,5.247000000000001,-3.4905
2403,1950-04-01,8.123,-0.6145000000000014
2404,1950-05-01,11.297,2.5595
2405,1950-06-01,13.382,4.644499999999999
2406,1950-07-01,14.14,5.4025
2407,1950-08-01,13.46,4.7225
2408,1950-09-01,11.952,3.2144999999999992
2409,1950-10-01,9.152999999999999,0.415499999999998
2410,1950-11-01,5.372000000000001,-3.3655
2411,1950-12-01,3.528,-5.2095
2412,1951-01-01,2.138,-6.599500000000001
2413,1951-02-01,2.332,-6.405500000000001
2414,1951-03-01,5.091,-3.6465000000000005
2415,1951-04-01,8.366999999999999,-0.3705000000000016
2416,1951-05-01,11.437999999999999,2.700499999999998
2417,1951-06-01,13.25,4.512499999999999
2418,1951-07-01,14.324000000000002,5.586500000000001
2419,1951-08-01,14.021,5.2835
2420,1951-09-01,12.324000000000002,3.586500000000001
2421,1951-10-01,9.67,0.9324999999999992
2422,1951-11-01,6.2250000000000005,-2.5125
2423,1951-12-01,4.327999999999999,-4.409500000000001
2424,1952-01-01,3.049,-5.688500000000001
2425,1952-02-01,3.3960000000000004,-5.3415
2426,1952-03-01,4.9670000000000005,-3.7705
2427,1952-04-01,8.461,-0.2765000000000004
2428,1952-05-01,11.352,2.6144999999999996
